Client,Symbol,Name,Sector,Quantity,Buy Price,Current Price,Market Value,Purchase Date,Dividend Yield,P/E Ratio,52-Week High,52-Week Low,Analyst Rating,Target Price,Risk Level
Client_37,IVV,iShares Core S&P 500 ETF,ETF,62,547.51,461.56,28616.72,8/20/21,,10.37,673.76,376.62,Hold,534.67,High
Client_37,MSFT,Microsoft Corp.,Technology,110,663.89,267.12,29383.2,3/11/21,3.14,14.27,343.3,219.32,Sell,241.97,Medium
Client_37,QQQ,Invesco QQQ Trust,ETF,67,1449.86,587.12,39337.04,11/23/21,4.5,20.26,833.26,475.22,Hold,608.4,High
Client_37,BRK.A,Berkshire Hathaway Inc.,Financials,44,1060.42,1289.46,56736.24,6/16/21,1.13,20.26,1823.99,1124.56,Buy,1493.21,High
Client_37,GOOGL,Alphabet Inc.,Communication Services,28,86.26,1198.5,33558,1/25/21,2.88,7.58,1772.83,936.37,Sell,1332.97,Medium
Client_37,DIA,SPDR Dow Jones Industrial Average ETF,ETF,163,748.86,794,129422,10/20/21,3.13,12.01,899.56,677.47,Hold,814.84,High
Client_37,WMT,Walmart Inc.,Consumer Staples,133,1241.18,313.07,41638.31,6/7/21,1.12,23.78,357.88,192.43,Buy,285.13,Medium
Client_37,V,Visa Inc.,Financials,54,850.55,1351.18,72963.72,2/3/21,2.48,9.66,1371.5,1258.67,Hold,1471.42,High
Client_38,AAPL,Apple Inc.,Technology,53,238.6,749.39,39717.67,8/21/21,4.41,22.62,950.02,556.08,Buy,731.59,
Client_38,IVV,iShares Core S&P 500 ETF,ETF,20,245.61,901.42,18028.4,2/1/21,4.52,8.43,1182.99,522.58,Sell,931.44,Low
Client_38,BRK.A,Berkshire Hathaway Inc.,Financials,44,1277.71,1220.71,53711.24,3/22/21,3.69,18.58,1228.7,763.67,Buy,1440.91,Low
Client_38,MSFT,,Technology,179,1178.04,452.22,80947.38,3/19/21,0.77,15.85,459.91,440.59,Hold,529.67,Medium
Client_38,SPY,SPDR S&P 500 ETF,ETF,65,1054.83,353.11,22952.15,7/25/21,4.52,16.97,371.87,,Sell,416.2,Medium
Client_38,VOO,Vanguard S&P 500 ETF,ETF,131,193.65,635.17,83207.27,4/18/21,2.97,7.73,831.28,632.97,Sell,698.3,Medium
Client_38,FB,Meta Platforms Inc.,Communication Services,149,171.27,946.92,141091.08,11/21/21,2.5,25.81,1335.59,822.56,Sell,919.46,Low
Client_38,WMT,Walmart Inc.,Consumer Staples,132,985.76,125.16,16521.12,6/18/21,1.79,28.13,186.5,72.23,Sell,131.57,Low
Client_38,QQQ,Invesco QQQ Trust,ETF,146,452.99,202.6,29579.6,5/11/21,1.41,9.37,223.55,179.38,Sell,218.98,Low
Client_38,AMZN,Amazon.com Inc.,Consumer Discretionary,146,154.01,280.83,41001.18,1/28/21,2.77,16.94,353.51,192.53,Hold,281.3,High
Client_38,JNJ,Johnson & Johnson,Health Care,49,673.09,1074.66,52658.34,5/14/21,1.27,19.71,1438.55,805.19,Buy,1050.63,Low
Client_38,GOOGL,Alphabet Inc.,Communication Services,135,350,666.19,89935.65,1/4/21,0.72,28.45,694.3,437.18,Sell,739.52,Medium
Client_38,DIA,SPDR Dow Jones Industrial Average ETF,ETF,82,80.78,80.06,6564.92,1/5/21,1.31,15.25,113.54,53.29,Buy,80.8,Medium
Client_38,TSLA,Tesla Inc.,Consumer Discretionary,33,849.89,680.34,22451.22,1/11/21,4.98,21.71,787.16,485.57,Hold,795.63,Low
Client_38,V,Visa Inc.,Financials,146,366.87,1311.3,191449.8,7/7/21,2.43,9.34,1581.98,683.71,Buy,1200,Medium
Client_39,JNJ,Johnson & Johnson,Health Care,163,863.58,1412.26,230198.38,6/4/21,2.17,28.53,1968.14,1222.56,Sell,,Medium
Cliegt_39,AMZN,Amazon.com Inc.,Consumer Discretionary,15,887.32,802.58,12038.7,11/7/21,2.45,18.23,960.38,445.21,Hold,747.76,Low
Client_39,BRK.A,Berkshire Hathaway Inc.,Financials,138,1030.88,709.3,97883.4,9/13/21,4.96,6.16,812.24,474.74,Buy,822.57,High
Client_39,WMT,Walmart Inc.,Consumer Staples,82,1221.39,804.68,65983.76,1/10/21,0.41,17.12,850.72,553.76,Buy,936.72,High
Client_39,DIA,SPDR Dow Jones Industrial Average ETF,ETF,106,1307.49,1132.91,120088.46,9/14/21,4.52,15.38,1620.25,964.44,Buy,1271.71,Medium
Client_39,IVV,iShares Core S&P 500 ETF,ETF,179,541.58,1374.43,246022.97,11/5/21,3.49,18.28,1597.13,1223.31,Hold,1470.29,Medium
Client_39,V,Visa Inc.,Financials,38,156.06,1138.79,43274.02,10/25/21,1.9,28.25,1336.48,870.78,Buy,1339.56,Low
Client_39,SPY,SPDR S&P 500 ETF,ETF,163,1378.64,1194.35,194679.05,10/19/21,0.35,8.5,1376.24,1018.76,Hold,1175.31,High
Client_39,VOO,Vanguard S&P 500 ETF,ETF,47,320.33,1325.22,62285.34,6/26/21,1.01,7.39,1920.92,859.97,Buy,1529.72,High
Client_39,TSLA,Tesla Inc.,Consumer Discretionary,22,68.3,1476.1,32474.2,11/2/21,4.99,18.65,1496.7,902.45,Buy,1521.84,Low
Client_39,AAPL,Apple Inc.,Technology,92,894.39,492.92,45348.64,3/20/21,0.17,17.95,729.37,416.59,Sell,509.92,High
Clixnt_39,MSFT,Microsoft Corp.,Technology,17,637.83,675.77,11488.09,7/27/21,3.75,19.52,707.84,586.83,Buy,801.19,Low
Cliqnt_39,GOOGL,Alphabet Inc.,Communication Services,27,1076.7,110.57,2985.39,12/14/21,4.25,11.19,152.46,72.48,Buy,131.52,High
Client_39,FB,Meta Platforms Inc.,Communication Services,151,992.55,1411.78,213178.78,2/12/21,2.09,13.59,2089.1,1336.22,Hold,1610.61,Medium
Client_39,QQQ,Invesco QQQ Trust,ETF,21,1254.21,526.23,11050.83,11/8/21,1.92,15.16,780.21,307,Buy,494.71,Low
Client_40,BRK.A,Berkshire Hathaway Inc.,Financials,87,168.8,875.25,76146.75,3/19/21,4.77,20.49,1272.89,576.35,Buy,788.46,Low
Client_40,MSFT,Microsoft Corp.,Technology,162,1388.86,780.81,126491.22,4/4/21,2.85,19.84,988.36,547.96,Hold,820.09,Medium
Client_40,SPY,SPDR S&P 500 ETF,ETF,20,342.27,752.74,15054.8,2/10/21,4.13,19.52,939.42,500.04,Buy,795.13,Low
Client_40,AMZN,Amazon.com Inc.,Consumer Discretionary,134,663.82,208.31,27913.54,6/25/21,1.8,7.32,220.99,169.59,Buy,230.62,Low
Client_40,FB,Meta Platforms Inc.,Communication Services,22,1091.67,1279.3,28144.6,1/5/21,3.58,23.87,1337.01,704.48,Sell,1165.65,Low
Client_40,V,Visa Inc.,Financials,43,1131.79,1110.57,47754.51,11/14/21,3.1,14.26,1244.23,763.99,Hold,1241.23,Medium
Cliewt_40,QQQ,Invesco QQQ Trust,ETF,19,1440.39,579.15,11003.85,7/14/21,3.1,22.1,615.83,532.34,Hold,573.12,Medium
Client_40,DIA,SPDR Dow Jones Industrial Average ETF,ETF,20,356.28,1103.52,22070.4,2/20/21,,22.82,1350.58,968.08,Buy,1128.59,Medium
Client_40,IVV,iShares Core S&P 500 ETF,ETF,68,90.97,950.05,64603.4,8/19/21,2.05,18.74,1191,549.8,Hold,857.09,High
Client_40,VOO,Vanguard S&P 500 ETF,ETF,76,1197.78,1146.38,87124.88,9/6/21,1.66,15.01,1560.06,1143.73,Sell,1222.77,Medium
Client_40,GOOGL,Alphabet Inc.,Communication Services,128,391.3,1349.81,172775.68,9/7/21,3.63,12.25,1458.79,705.12,Buy,1508.7,Medium
Client_40,TSLA,Tesla Inc.,Consumer Discretionary,75,671.74,667.52,50064,10/18/21,2.95,29.29,977.61,505.53,Buy,776.8,Medium
Client_40,AAPL,Apple Inc.,Technology,26,707.17,266.64,6932.64,8/23/21,2.97,11.41,397.64,171.51,,257.05,High
Client_40,WMT,Walmart Inc.,Consumer Staples,124,824.77,707.84,87772.16,8/25/21,1.2,17.63,733.92,698.63,Sell,755.77,High
Client_40,JNJ,Johnson & Johnson,Health Care,156,628.94,357.83,55821.48,9/6/21,1.35,19.3,505.92,278.52,Buy,412.06,High
Client_41,GOOGL,Alphabet Inc.,Communication Services,153,94.51,877.34,134233.02,5/12/21,0.36,22.99,1015.51,862.61,Sell,953.57,Low
Client_41,VOO,Vanguard S&P 500 ETF,ETF,35,1184.49,507.29,17755.15,12/24/21,1.71,,561.79,358.57,Hold,489.58,High
Client_41,BRK.A,Berkshire Hathaway Inc.,Financials,26,695.67,257.1,6684.6,9/15/21,1.95,29.14,270.93,150.81,Sell,250.23,High
Client_41,WMT,Walmart Inc.,Consumer Staples,138,1344.86,709.49,97909.62,11/21/21,4.09,23.73,770.71,458.03,Sell,758.96,High
Client_41,SPY,SPDR S&P 500 ETF,ETF,128,,213.12,27279.36,3/16/21,2.96,8.89,268.64,140.03,Buy,238.25,High
Client_t1,AAPL,Apple Inc.,Technology,43,747.92,105.83,4550.69,7/3/21,2.52,23.84,119.28,54.7,Hold,113.54,Medium
Client_41,AMZN,Amazon.com Inc.,Consumer Discretionary,133,1020.45,1159.95,154273.35,5/10/21,2.44,22.95,1504.63,1056.31,Sell,1318.24,Medium
Client_41,TSLA,Tesla Inc.,Consumer Discretionary,149,1306.92,311.3,46383.7,5/14/21,0.2,15.68,353.91,174.59,Hold,357.23,Medium
Client_41,JNJ,Johnson & Johnson,Health Care,65,989.41,1475.64,95916.6,5/16/21,3.22,17.63,1716.29,1338.79,Sell,1641.13,High
Client_41,DIA,SPDR Dow Jones Industrial Average ETF,ETF,136,1372.57,1447.43,196850.48,6/20/21,1.79,27.39,1708.62,817.28,Sell,1620.02,Medium
Client_41,QQQ,Invesco QQQ Trust,ETF,197,983.04,465.48,91699.56,1/11/21,2.28,12.3,655.12,412.21,Hold,478.73,High
Client_41,V,Visa Inc.,Financials,152,1242.46,1053.43,160121.36,6/4/21,4.73,,1263.61,642.04,Buy,965.76,High
Cliena_41,FB,Meta Platforms Inc.,Communication Services,176,165.9,599.3,105476.8,,4.41,29.23,697.17,391.48,Sell,672.49,Low
Client_41,MSFT,Microsoft Corp.,Technology,12,70.13,1447.06,17364.72,1/3/21,3.35,28.12,1746.34,1422.79,Sell,1668.84,Medium
Client_41,IVV,iShares Core S&P 500 ETF,ETF,197,1318.03,801.78,157950.66,3/17/21,3.87,7.37,1091.24,779.96,Buy,936.49,Medium
Client_4n,FB,Meta Platforms Inc.,Communication Services,171,1081.76,116.15,19861.65,1/5/21,3.72,10.22,136.8,77.19,Buy,124.68,Low
Client_42,MSFT,Microsoft Corp.,Technology,42,754.69,171.78,7214.76,6/18/21,4.62,24.89,219.41,171.32,Sell,181.62,Low
Client_42,JNJ,Johnson & Johnson,Health Care,108,421.98,662.69,71570.52,11/10/21,1.68,6.08,769.31,547.37,Hold,666.78,High
Client_42,WMT,Walmart Inc.,Consumer Staples,134,1150.44,1036.12,138840.08,9/20/21,1.16,22.82,1238.57,744.57,Buy,954.27,Low
Client_42,AAPL,Apple Inc.,Technology,62,748.72,823.74,51071.88,10/22/21,0.2,24.54,1044.28,625.04,Sell,932.9,Low
Client_42,AMZN,Amazon.com Inc.,Consumer Discretionary,37,1216.78,693.77,25669.49,3/22/21,2.72,19.46,961.05,458.93,Sell,766.49,High
Client_42,QQQ,Invesco QQQ Trust,ETF,91,147.21,493.45,44903.95,12/3/21,0.56,27.77,662.22,307,Sell,475.39,Medium
Client_42,V,Visa Inc.,Financials,63,1466.84,1459.24,91932.12,11/9/21,4.26,10.13,1622.12,1280.3,Sell,1341.72,Medium
Client_42,BRK.A,Berkshire Hathaway Inc.,Financials,127,170.7,546.83,69447.41,5/15/21,0.96,20.99,699.71,453.58,Hold,516.13,Medium
Client_42,IVV,iShares Core S&P 500 ETF,ETF,87,507.84,1473.28,128175.36,3/27/21,1.59,17.04,1978.53,750.79,Sell,1507.64,Low
Client_42,GOOGL,Alphabet Inc.,Communication Services,51,684.41,316.54,16143.54,5/20/21,1.76,12.65,418.26,266.62,Hold,299.1,Medium
Client_42,VOO,Vanguard S&P 500 ETF,ETF,124,878.93,998.8,123851.2,9/11/21,3.02,27.57,1456.12,636.33,Hold,1186.99,High
Client_42,DIA,SPDR Dow Jones Industrial Average ETF,ETF,172,115.28,232.02,39907.44,1/18/21,3.13,27.47,319.87,179.29,Sell,223.56,Medium
Client_4b,SPY,SPDR S&P 500 ETF,ETF,200,406.72,1110.87,222174,11/12/21,0.13,25.3,1466.52,1014.69,Sell,1160.76,High
Client_42,TSLA,Tesla Inc.,Consumer Discretionary,40,186.21,99.6,3984,3/10/21,3.04,24.15,143.02,67.15,Sell,102.1,Medium
Client_43,IVV,iShares Core S&P 500 ETF,ETF,96,938.88,1217.56,116885.76,1/10/21,0.34,28.39,1396.82,738.76,Sell,1235.84,Medium
Client_43,SPY,SPDR S&P 500 ETF,ETF,27,1358.39,1372.23,37050.21,10/23/21,2.8,21.26,1981.98,822.33,Sell,1541.1,Low
Cliynt_43,JNJ,Johnson & Johnson,Health Care,114,155.54,823.56,93885.84,7/12/21,1.06,14.73,1207.42,662.51,Buy,781.7,High
Client_43,AMZN,Amazon.com Inc.,Consumer Discretionary,146,468.19,159.36,23266.56,10/7/21,1.94,18.34,172.48,84.11,Buy,165.09,Low
Client_43,DIA,SPDR Dow Jones Industrial Average ETF,ETF,59,354.89,254.21,14998.39,8/18/21,2.47,25.67,289.59,182.97,Sell,263.16,High
Client_4i,AAPL,Apple Inc.,Technology,11,1239.49,414.34,4557.74,1/25/21,4.88,10.59,594.39,296.87,Sell,395.12,High
Client_43,VOO,Vanguard S&P 500 ETF,ETF,31,1406.61,123.34,3823.54,9/4/21,3.21,28.79,134.47,86.76,Hold,112.84,Medium
Client_43,FB,Meta Platforms Inc.,Communication Services,154,861.96,622.71,95897.34,7/25/21,2.3,17.63,927.91,325.9,Hold,663.3,Medium
Cliekt_43,V,Visa Inc.,Financials,159,240.01,647.24,102911.16,1/6/21,4.32,24.82,690.17,404.22,Hold,624.71,Medium
Client_43,MSFT,Microsoft Corp.,Technology,143,1452.08,265.75,38002.25,11/1/21,2.19,29.84,340.22,178.33,Hold,257.19,Low
Client_43,WMT,Walmart Inc.,Consumer Staples,,1051.51,665.23,114419.56,2/15/21,0.65,7.13,788.11,603.76,Sell,691.09,Low
Clienv_43,TSLA,Tesla Inc.,Consumer Discretionary,186,533.45,818.72,152281.92,2/11/21,0.94,14.41,891.82,749.79,Buy,858.65,High
glient_43,QQQ,Invesco QQQ Trust,ETF,15,1490.76,1468.41,22026.15,4/27/21,4.41,24.44,2042.84,1355.86,Hold,1405.31,Low
Client_43,GOOGL,Alphabet Inc.,Communication Services,96,1230.78,306.32,29406.72,9/4/21,1.44,20.18,393.82,206.13,Buy,315.93,Low
Client_43,BRK.A,Berkshire Hathaway Inc.,Financials,28,264.04,79.91,2237.48,7/18/21,0.32,27.76,116.7,45.85,Sell,84.73,Medium
Client_44,TSLA,Tesla Inc.,Consumer Discretionary,106,1103.59,451,47806,8/21/21,2.94,20.87,599.9,415.36,Buy,425.66,Medium
Client_n4,GOOGL,Alphabet Inc.,Communication Services,46,106.22,1095.38,50387.48,3/18/21,3.87,5.16,1401.16,909.34,Sell,1276.07,Medium
Client_44,QQQ,Invesco QQQ Trust,ETF,112,173.06,1398.47,156628.64,10/26/21,0.13,15.12,1649.18,949.14,Sell,1308.54,Medium
Client_44,AAPL,Apple Inc.,Technology,23,1003.08,801.09,18425.07,11/27/21,2.12,6.11,973.8,627.84,Hold,906.11,High
Client_44,WMT,Walmart Inc.,Consumer Staples,139,1171.06,1353.46,188130.94,12/1/21,0.87,17.39,1523.42,1235.85,Sell,1586.04,Low
Client_44,MSFT,Microsoft Corp.,Technology,174,730.69,609.69,106086.06,5/27/21,0.37,28.21,747.58,382.72,Sell,568.36,High
Client_44,DIA,SPDR Dow Jones Industrial Average ETF,ETF,100,1424.02,687.02,68702,2/27/21,3.55,6.78,922.77,546.73,Sell,764.24,Medium
Client_44,V,Visa Inc.,Financials,102,801.89,1326.53,135306.06,2/3/21,1.27,17.97,1894.88,1016.3,Hold,1513.28,High
Client_44,BRK.A,Berkshire Hathaway Inc.,Financials,166,337.04,463.76,76984.16,5/16/21,3.8,29.12,645.77,236.47,Buy,472.34,Low
Client_44,VOO,Vanguard S&P 500 ETF,ETF,68,483.5,248.77,16916.36,6/27/21,0.03,13.12,322.88,199.13,Sell,279.65,Low
Client_44,IVV,iShares Core S&P 500 ETF,ETF,144,1153.61,1316.57,189586.08,2/10/21,0.37,29.12,1820.56,1047.21,Buy,1196.89,Low
Client_44,AMZN,Amazon.com Inc.,Consumer Discretionary,117,1477.2,439.56,51428.52,4/20/21,4.1,29.12,508.51,407.72,Sell,412.85,Medium
Client_44,SPY,SPDR S&P 500 ETF,ETF,90,841.2,1007.99,90719.1,12/1/21,2.47,13.4,1324.39,584.68,Hold,1030.36,Medium
Client_44,FB,Meta Platforms Inc.,Communication Services,55,172.45,514.13,28277.15,3/28/21,4.06,15.88,761.1,325.67,Buy,539.62,Medium
Client_44,JNJ,Johnson & Johnson,Health Care,,1048.59,151.02,14044.86,3/17/21,2.5,23.55,208.72,116.97,Sell,167.07,High
Client_45,MSFT,Microsoft Corp.,Technology,199,946.12,1002.79,199555.21,6/1/21,1.21,29.14,1159.19,560.67,Sell,1137.51,High
Client_4k,JNJ,Johnson & Johnson,Health Care,156,1273.87,1082.02,168795.12,9/4/21,2.65,14.92,1543.36,981.72,Buy,1176.57,Low
Client_45,AMZN,Amazon.com Inc.,Consumer Discretionary,66,442.13,895.7,59116.2,12/1/21,0.25,8.11,1206.82,745.29,Sell,931.49,Medium
Client_45,IVV,iShares Core S&P 500 ETF,ETF,114,1418.83,229.16,26124.24,3/20/21,0.08,22.18,290.37,142,Sell,235.66,Medium
Client_45,QQQ,Invesco QQQ Trust,ETF,182,1499.98,228.94,41667.08,4/2/21,3.99,17.78,299.7,226.91,Hold,247.13,Medium
Client_45,DIA,SPDR Dow Jones Industrial Average ETF,ETF,184,1291.32,515.63,94875.92,9/26/21,4.42,5.76,534.57,350.01,Buy,492.28,High
Client_45,SPY,SPDR S&P 500 ETF,ETF,19,1058.93,217.93,4140.67,2/5/21,0.13,22.73,258.75,185.4,Buy,196.89,Low
Client_45,BRK.A,Berkshire Hathaway Inc.,Financials,118,477.45,513.59,60603.62,2/2/21,3.82,25.63,739.24,434.96,Buy,611.43,Medium
Client_45,V,Visa Inc.,Financials,156,799.16,1478.79,230691.24,11/22/21,3.81,7.04,2212.57,1010.41,Hold,1364.27,Low
Client_45,GOOGL,Alphabet Inc.,Communication Services,126,59.78,371.93,46863.18,10/14/21,4.15,10.48,478.24,313.45,Hold,406.67,High
Client_45,TSLA,Tesla Inc.,Consumer Discretionary,53,713.26,1434.82,76045.46,1/24/21,2.75,5.54,2092.05,849.72,Sell,1595.2,High
Client_45,AAPL,Apple Inc.,Technology,189,1445.51,78.5,14836.5,7/16/21,4.23,7.36,107.96,49.97,Buy,88.33,High
rlient_45,WMT,Walmart Inc.,Consumer Staples,16,652.14,1406.8,22508.8,4/26/21,4.91,23.47,1883.81,1029.51,Buy,1454.1,High
Client_45,VOO,Vanguard S&P 500 ETF,ETF,154,406.44,52.58,8097.32,11/22/21,4.78,29.74,61.64,33.64,Hold,59.07,Low
Client_45,FB,Meta Platforms Inc.,Communication Services,182,792.1,683.41,124380.62,2/12/21,4.27,14.52,817.62,392.72,Sell,680.43,High
Clieht_46,TSLA,Tesla Inc.,Consumer Discretionary,15,489.45,1216.44,18246.6,8/26/21,2.68,28.34,1724.43,1205.13,Buy,1390.69,High
Client_46,GOOGL,Alphabet Inc.,Communication Services,48,762.83,776.5,37272,4/9/21,0.33,29.82,984.16,615.27,Hold,876.64,High
Claent_46,V,Visa Inc.,Financials,103,1110.84,313.64,32304.92,9/20/21,4.65,16.64,352.21,190.23,Hold,356.51,High
Client_46,SPY,SPDR S&P 500 ETF,ETF,128,,815.55,104390.4,4/25/21,3.46,10.17,1069.99,721.46,Buy,872.4,High
Client_46,BRK.A,Berkshire Hathaway Inc.,Financials,75,1469.2,820.68,61551,7/20/21,1.48,5.81,943.86,817.36,Sell,868.44,Medium
Client_46,JNJ,Johnson & Johnson,Health Care,63,733.25,807.07,50845.41,9/24/21,3.5,27.38,1093.07,644.92,Sell,774.42,Low
Client_46,VOO,Vanguard S&P 500 ETF,ETF,42,1361.61,1085.23,45579.66,12/16/21,3.62,20.71,1305.58,1035.58,Hold,1258.92,Medium
Client_46,DIA,SPDR Dow Jones Industrial Average ETF,ETF,167,84.84,288.91,48247.97,6/4/21,1.05,16.4,386.88,234.69,Sell,338.43,Low
Client_46,AAPL,Apple Inc.,Technology,186,433.58,1465.42,272568.12,12/17/21,3.66,21.14,1563.77,1083.87,Buy,1594.85,Medium
Client_46,AMZN,Amazon.com Inc.,Consumer Discretionary,57,347.93,180.43,10284.51,6/9/21,,28.9,208.8,176.69,Sell,185.26,Medium
Client_46,IVV,iShares Core S&P 500 ETF,ETF,101,277.96,742.63,75005.63,7/26/21,1.36,15.91,959.84,509.7,Buy,705.3,Low
Clientm46,WMT,Walmart Inc.,Consumer Staples,142,154.33,1102.46,156549.32,6/5/21,1.22,27.85,1320.99,953.6,Hold,1207.19,High
Client_46,MSFT,Microsoft Corp.,Technology,158,424.06,181.16,28623.28,10/12/21,2.92,17.29,188.72,114.8,Buy,184.05,Medium
Client_46,QQQ,Invesco QQQ Trust,ETF,169,1441.86,143.86,24312.34,9/14/21,2.99,15.21,214.68,73.51,Buy,150.22,High
Client_46,FB,Meta Platforms Inc.,Communication Services,82,554.09,105.96,8688.72,2/7/21,4.13,6.56,151.62,99.03,Buy,104.1,High
klient_47,JNJ,Johnson & Johnson,Health Care,184,307.43,783.28,144123.52,9/6/21,4.88,8.93,1151.05,409.28,Hold,709.8,Medium
Client_47,VOO,Vanguard S&P 500 ETF,ETF,36,699.9,227.08,8174.88,2/6/21,2.4,6.45,250.06,174.8,Buy,211.8,Low
Client_47,QQQ,Invesco QQQ Trust,ETF,12,122.07,280.6,3367.2,1/21/21,1.95,10.17,374.23,230.63,Hold,332.83,Medium
Clientj47,AAPL,Apple Inc.,Technology,55,768.77,198.91,10940.05,8/5/21,1.72,21.14,230.91,128.61,Hold,227.55,Medium
Client_47,TSLA,Tesla Inc.,Consumer Discretionary,118,163.57,503.04,59358.72,11/18/21,2.62,23.15,728.78,273.88,Sell,472.41,High
Client_47,BRK.A,Berkshire Hathaway Inc.,Financials,68,823.54,1486.15,101058.2,8/23/21,0.68,6.23,1806.4,1054.4,Sell,1579.39,Low
Client_47,AMZN,Amazon.com Inc.,Consumer Discretionary,78,563.51,779.24,60780.72,4/15/21,5,18.46,1153.94,400.38,Buy,742.68,Low
Client_47,DIA,SPDR Dow Jones Industrial Average ETF,ETF,165,308.33,385.14,63548.1,12/19/21,2.17,6.7,412.16,374.81,Sell,383.86,
Client_47,MSFT,Microsoft Corp.,Technology,32,586.25,449.6,14387.2,2/17/21,1.24,22.14,665.73,324.57,Sell,458.49,Medium
Client_47,IVV,iShares Core S&P 500 ETF,ETF,85,1072.78,606.39,51543.15,11/12/21,0.51,17.23,871.45,539.87,Sell,638.31,High
Client_47,GOOGL,Alphabet Inc.,Communication Services,181,840.15,1208.45,218729.45,10/19/21,2.18,27.39,1383.55,1052.75,Hold,1246.32,Medium
Clienta47,SPY,SPDR S&P 500 ETF,ETF,46,958.02,1004.2,46193.2,2/18/21,0.64,17.59,1062.46,557.58,Hold,1038.19,High
Client_47,V,Visa Inc.,,169,1193.46,356.61,60267.09,5/16/21,,20.18,453.92,198.19,Hold,403.12,High
Client_47,FB,Meta Platforms Inc.,Communication Services,136,1284.65,851.82,115847.52,12/17/21,4.2,15.64,1168.97,561.54,Hold,809.27,Low
Client_47,WMT,Walmart Inc.,Consumer Staples,199,835.51,835.8,166324.2,11/28/21,1.36,29.25,867.33,506.56,Sell,780.27,Low
Client_48,SPY,SPDR S&P 500 ETF,ETF,40,1193.45,541.22,21648.8,6/7/21,1.92,10.22,654.49,474.48,Sell,532.82,Low
Client_48,DIA,SPDR Dow Jones Industrial Average ETF,ETF,14,112.86,651.12,9115.68,6/2/21,3.05,20.15,816.35,584.59,Buy,690.59,Medium
Client_48,V,Visa Inc.,Financials,126,999.47,803.8,101278.8,6/19/21,2.93,15.78,1059.06,488.74,Hold,925.42,Medium
Client_48,FB,Meta Platforms Inc.,Communication Services,192,325.46,307.5,59040,8/3/21,4.24,27.84,347.61,249.46,Buy,293.16,Low
Clientz48,MSFT,Microsoft Corp.,Technology,18,1407.76,941.16,16940.88,1/6/21,4.03,21.88,1411.23,611.01,Hold,899.41,High
Client_48,BRK.A,Berkshire Hathaway Inc.,Financials,99,1490.03,843.25,83481.75,3/17/21,2.91,14.28,932.96,629.39,Sell,878.5,Low
Client_48,QQQ,Invesco QQQ Trust,ETF,66,277.76,1117.86,73778.76,2/20/21,3.46,16.12,1318.43,791.44,Buy,1291.98,Medium
Client_48,GOOGL,Alphabet Inc.,Communication Services,38,1081.13,1339.43,50898.34,10/15/21,1.76,8.32,1882.23,1046.81,Hold,1561.26,Medium
Client_48,VOO,Vanguard S&P 500 ETF,ETF,76,295.79,89.57,6807.32,9/2/21,0.48,5.75,130.59,68.38,Buy,105.66,High
Client_48,WMT,Walmart Inc.,Consumer Staples,188,449.17,1149.19,216047.72,7/21/21,0.56,28.78,1297.49,1139.62,Hold,1038.61,Low
Client_48,JNJ,Johnson & Johnson,Health Care,80,322.74,998.91,79912.8,8/28/21,0.83,6.06,1190.67,577.14,Buy,936.73,Medium
Client_48,AAPL,Apple Inc.,Technology,22,529.3,750.08,16501.76,12/2/21,0.02,27.23,833.08,565.34,Hold,861.66,High
Client_48,TSLA,Tesla Inc.,Consumer Discretionary,14,445.19,1033.98,14475.72,10/12/21,2.42,19.51,1277.35,561.14,Hold,1052.25,Medium
Client_48,IVV,iShares Core S&P 500 ETF,ETF,198,135.8,950.97,188292.06,2/12/21,3.5,19.78,958.19,717.09,Buy,1136.22,Low
Client_48,AMZN,Amazon.com Inc.,Consumer Discretionary,141,459.9,485.13,68403.33,5/6/21,3.46,22.97,665.45,317.79,Hold,460.88,Medium
Client_49,SPY,SPDR S&P 500 ETF,ETF,95,689.9,,53826.05,11/22/21,2.73,14.14,741.98,467.82,Sell,644.33,Low
Client_49,VOO,Vanguard S&P 500 ETF,ETF,11,1022.66,292.55,3218.05,2/24/21,2.24,9.05,355.36,147.63,Buy,316.17,High
Client_49,AAPL,Apple Inc.,Technology,57,637.32,631.6,36001.2,9/1/21,3.43,16.8,708.58,443.16,Hold,691.45,Low
Clipnt_49,QQQ,Invesco QQQ Trust,ETF,147,1116.27,1141.38,167782.86,8/3/21,0.28,26.85,1457.7,1074.08,Hold,1030.36,Medium
Client_49,FB,Meta Platforms Inc.,Communication Services,198,359.9,845.9,167488.2,1/11/21,3.97,7.5,1134.1,510.83,Buy,901.81,Medium
Client_49,IVV,iShares Core S&P 500 ETF,ETF,198,1144.32,854.8,169250.4,5/7/21,1,6.16,1244.37,572.12,Buy,1006.46,Medium
Client_49,WMT,Walmart Inc.,Consumer Staples,64,76.97,370.81,23731.84,10/17/21,1.79,14.77,551.41,221.37,Sell,366.32,Low
Client_49,JNJ,Johnson & Johnson,Health Care,128,862.21,1120.12,143375.36,10/9/21,3.67,19.31,1206.27,833.09,Sell,1335.86,Low
Client_49,MSFT,Microsoft Corp.,Technology,67,1498.19,471.91,31617.97,11/11/21,4.1,18.06,609.73,245.63,Buy,437.43,High
Client_49,TSLA,Tesla Inc.,Consumer Discretionary,178,1122.65,970.35,172722.3,1/17/21,3.87,6.22,1397.57,793.78,Hold,1122.43,Medium
